case_id,llm_seconds,pydantic_seconds,normalization_repair_seconds,predictor_load_seconds_first_run,prediction_seconds,shap_seconds
caso_1,21.15351480001118,0.000273300101980567,0.00024140009190887213,1.1864364999346435,10.226557499961928,10.254162300028838
caso_2,20.678402799996547,5.559995770454407e-05,0.0002001000102609396,1.1864364999346435,0.09592130000237375,10.44352010008879
caso_3,20.37196080002468,4.3599982745945454e-05,0.0001775000710040331,1.1864364999346435,0.11491030000615865,9.591636199969798
